npi,pharmacy_name,owner_name,city,state,zip,phone,grade,outreach_priority,rmm_score,glp1_exposure_index,nearby_glp1_prescriber_claims,est_monthly_glp1_fills,est_loss_per_fill,est_annual_glp1_loss,hpsa_designated,hpsa_score,zip_diabetes_pct,zip_obesity_pct,zip_pct_65_plus,zip_median_income,zip_population,state_glp1_cost_per_pharmacy,county_fips,county_name,rucc_code,rural_classification
1487907960,GREAT AMERICAN ASSOCIATES LLC,TONY KOKKATT,SOUTHFIELD,MI,48034,(248) 799-3900,A,Immediate,85.1,72.5,32790,56,$49,"$32,807",Yes,19,15.5,39.9,23.4,"$59,634",15213,"$454,258",26125,Oakland County,1,Metro
1619375201,TEL-12 PHARMACY LLC,MONTY KAMPOSH,SOUTHFIELD,MI,48034,(248) 304-7705,A,Immediate,85.1,72.5,32790,56,$49,"$32,807",Yes,19,15.5,39.9,23.4,"$59,634",15213,"$454,258",26125,Oakland County,1,Metro
1346233251,PREMIER HOME PHARMACY INC,CRAIG CAMP,SOUTHFIELD,MI,48034,(248) 223-9734,A,Immediate,85.1,72.5,32790,56,$49,"$32,807",Yes,19,15.5,39.9,23.4,"$59,634",15213,"$454,258",26125,Oakland County,1,Metro
1598885469,MSP PHARMACY .COM,STEPHEN DAKHLIAN,SOUTHFIELD,MI,48034,(888) 677-6337,A,Immediate,85.1,72.5,32790,56,$49,"$32,807",Yes,19,15.5,39.9,23.4,"$59,634",15213,"$454,258",26125,Oakland County,1,Metro
1487958120,MEARREY INC,MARJORIE ARREY,SOUTHFIELD,MI,48034,(248) 595-8701,A,Immediate,85.1,72.5,32790,56,$49,"$32,807",Yes,19,15.5,39.9,23.4,"$59,634",15213,"$454,258",26125,Oakland County,1,Metro
1093005217,REALO DISCOUNT DRUG OF POLLOCKSVILLE,PAIGE KILLINGSWORTH,POLLOCKSVILLE,NC,28573,(252) 224-0404,A,Immediate,85.1,59.5,2014,79,$54,"$51,315",Yes,18,18.0,40.2,26.7,"$57,188",1808,"$786,708",37103,Jones County,8,Rural-Adjacent
1396079349,BOWKIRK MEDICAL,ADAM BOWLING,MIDDLESBORO,KY,40965,(606) 246-2001,A,Immediate,85.1,62.0,2703,123,$53,"$78,656",Yes,19,21.1,44.4,18.4,"$30,980",11698,"$824,099",21013,Bell County,7,Rural-Remote
1942556527,MAIN STREET PHARMACY,JAWED SHERWANI,MOUNT HOPE,WV,25880,(304) 877-7923,A,Immediate,85.1,60.8,3134,71,$53,"$45,352",Yes,16,19.0,43.9,20.2,"$47,695",5552,"$753,242",54081,Raleigh County,3,Metro
1497242580,FLORALA PHARMACY INC,CHARLES SMITH,EVERGREEN,AL,36401,(251) 578-2273,A,Immediate,85.1,56.4,1715,50,$52,"$31,344",Yes,14,22.0,47.4,22.2,"$41,135",7493,"$562,239",01035,Conecuh County,9,Rural-Remote
1700160579,DURA-MED SOUTHEAST INC,MISTY HERRING,EVERGREEN,AL,36401,(251) 578-9065,A,Immediate,85.1,56.4,1715,50,$52,"$31,344",Yes,14,22.0,47.4,22.2,"$41,135",7493,"$562,239",01035,Conecuh County,9,Rural-Remote
1821386475,"EVERGREEN DISCOUNT PHARMACY, INC",RUSSELL SHELDT,EVERGREEN,AL,36401,(251) 578-5061,A,Immediate,85.1,56.4,1715,50,$52,"$31,344",Yes,14,22.0,47.4,22.2,"$41,135",7493,"$562,239",01035,Conecuh County,9,Rural-Remote
1033207469,FAMILY DRUG CENTER,CHARLDEEN BAGWELL,DAVENPORT,VA,24239,(276) 859-0409,A,Immediate,85.0,60.1,746,93,$50,"$56,302",Yes,18,20.6,38.9,100.0,N/A,8,"$927,995",51027,Buchanan County,9,Rural-Remote
1891752028,"L.E. GARRETT CO., INC.",LARRY GARRETT,MARSHALLVILLE,GA,31057,(478) 967-2494,A,Immediate,85.0,50.7,236,48,$53,"$30,655",Yes,19,23.1,43.4,35.4,"$24,635",1544,"$580,207",13193,Macon County,8,Rural-Adjacent
1306117916,"POPLAR GROVE PHARMACY, INC",SUSAN NWOGA,BALTIMORE,MD,21216,(410) 945-5555,A,Immediate,85.0,77.2,39274,72,$52,"$44,660",Yes,24,20.2,45.4,16.8,"$46,440",27296,"$597,180",24510,Baltimore city,1,Metro
1538834528,EVA PHARMACY LLC,ADAUGO ONYEKWERE,BALTIMORE,MD,21216,(410) 725-3424,A,Immediate,85.0,77.2,39274,72,$52,"$44,660",Yes,24,20.2,45.4,16.8,"$46,440",27296,"$597,180",24510,Baltimore city,1,Metro
1447614839,EL ELYON PHARMACEUTICAL INC,PAUL TAMO,BALTIMORE,MD,21216,(667) 205-1134,A,Immediate,85.0,77.2,39274,72,$52,"$44,660",Yes,24,20.2,45.4,16.8,"$46,440",27296,"$597,180",24510,Baltimore city,1,Metro
1144831157,"CAREPOINT PHARMACY AND MEDICAL SUPPLIES, LLC",KAZEEM FUNMILAYO,BALTIMORE,MD,21216,(443) 535-3655,A,Immediate,85.0,77.2,39274,72,$52,"$44,660",Yes,24,20.2,45.4,16.8,"$46,440",27296,"$597,180",24510,Baltimore city,1,Metro
1578618732,"FAIR BLUFF DISCOUNT DRUG, INC",JAMES MEARES,FAIR BLUFF,NC,28439,(910) 649-7555,A,Immediate,85.0,59.0,2389,78,$54,"$50,666",Yes,19,18.9,43.4,19.2,"$28,875",1171,"$786,708",37047,Columbus County,6,Rural-Adjacent
1891888020,ELVINGTON DRUG LLC,JONATHAN LUNDY,FAIR BLUFF,NC,28439,(910) 649-7721,A,Immediate,85.0,59.0,2389,78,$54,"$50,666",Yes,19,18.9,43.4,19.2,"$28,875",1171,"$786,708",37047,Columbus County,6,Rural-Adjacent
1942214341,MEDCARE INC,FRANCES SHERRILL,CAIRO,IL,62914,(618) 734-0399,A,Immediate,85.0,52.7,143,55,$52,"$34,624",Yes,21,24.2,51.3,23.0,"$35,362",1785,"$792,095",17003,Alexander County,3,Metro
1215938121,"VAN PHARMACY, INC",ROBIN MOORE,VAN,WV,25206,(304) 245-8255,A,Immediate,85.0,56.7,543,66,$53,"$42,158",Yes,20,22.4,49.7,47.7,N/A,174,"$753,242",54005,Boone County,3,Metro
1093895484,"BODE DRUG, INC",CARL BODE,CAIRO,IL,62914,(618) 734-4321,A,Immediate,85.0,52.7,143,55,$52,"$34,624",Yes,21,24.2,51.3,23.0,"$35,362",1785,"$792,095",17003,Alexander County,3,Metro
1487781571,BROOKLERE INVESTMENT CO INC,JOHNNY BROOKLERE,ADAMSVILLE,AL,35005,(205) 674-1400,A,Immediate,85.0,72.3,32193,65,$52,"$40,747",Yes,24,16.5,38.8,20.1,"$57,151",8143,"$562,239",01073,Jefferson County,1,Metro
1730273491,OVERHOLTS CHAMPION PHARMACY INC.,KENNETH OVERHOLT,WARREN,OH,44483,(330) 847-8000,A,Immediate,84.9,67.9,4537,107,$49,"$63,096",Yes,15,16.9,41.7,21.8,"$47,629",25602,"$1,109,138",39155,Trumbull County,2,Metro
1447736152,TTGI CORP,MATTHEW VILLIARD,COEBURN,VA,24230,(276) 807-7106,A,Immediate,84.9,64.1,2695,99,$50,"$59,935",Yes,14,17.1,43.7,20.6,"$56,040",7057,"$927,995",51195,Wise County,7,Rural-Remote
1568527752,HOPEHEALTH INC,MARK VINSON,GREELEYVILLE,SC,29056,(843) 426-2170,A,Immediate,84.9,54.3,506,62,$52,"$38,993",Yes,21,19.6,42.6,25.7,"$43,301",2288,"$778,311",45089,Williamsburg County,6,Rural-Adjacent
1730652652,EHRHARDT PHARMACY LLC,DONNA AVANT,EHRHARDT,SC,29081,(803) 267-2121,A,Immediate,84.9,53.6,482,61,$52,"$38,364",Yes,19,19.0,39.7,45.3,"$36,061",1202,"$778,311",45009,Bamberg County,9,Rural-Remote
1811156417,HARTS PHARMACY INC,VIRGIL MERRITT,HARTS,WV,25524,(304) 855-5616,A,Immediate,84.9,54.1,376,63,$53,"$40,242",Yes,23,17.6,46.3,26.8,"$39,976",2373,"$753,242",54043,Lincoln County,8,Rural-Adjacent
1275906554,"CHAMPION DISCOUNT PHARMACY, LLC",EDWARD TING,WARREN,OH,44483,(330) 306-9616,A,Immediate,84.9,67.9,4537,107,$49,"$63,096",Yes,15,16.9,41.7,21.8,"$47,629",25602,"$1,109,138",39155,Trumbull County,2,Metro
1326056482,"APOTHECARY ENTERPRISES, LTD.",JESSE ZEIGLER,COEBURN,VA,24230,(276) 395-2257,A,Immediate,84.9,64.1,2695,99,$50,"$59,935",Yes,14,17.1,43.7,20.6,"$56,040",7057,"$927,995",51195,Wise County,7,Rural-Remote
1124361589,"NORTH BEACH ENTERPRISES, INC.",DARREN BUSS,EXMORE,VA,23350,(757) 442-7982,A,Immediate,84.9,57.5,269,89,$50,"$53,881",Yes,17,18.5,40.5,27.6,"$51,667",2993,"$927,995",51131,Northampton County,8,Rural-Adjacent
1770354664,COMPASSION HEALTH TOLEDO,AMY DEMARSH,TOLEDO,OH,43607,(567) 661-0565,A,Immediate,84.9,72.8,11030,115,$49,"$67,813",Yes,22,18.7,42.3,16.6,"$37,442",19969,"$1,109,138",39095,Lucas County,2,Metro
1881425155,JUNCTION FAMILY PHARMACY LLC,ANTHONY PATTIN,TOLEDO,OH,43607,(567) 277-0630,A,Immediate,84.9,72.8,11030,115,$49,"$67,813",Yes,22,18.7,42.3,16.6,"$37,442",19969,"$1,109,138",39095,Lucas County,2,Metro
1538757570,MANNINGTON PHARMACY,JOHNNA HARTER,MANNINGTON,WV,26582,(304) 986-3811,A,Immediate,84.9,56.7,1038,66,$53,"$42,158",Yes,17,18.5,45.2,23.7,"$48,462",3929,"$753,242",54049,Marion County,4,Rural-Adjacent
1437586294,DONNA'S PHARMACY,DONNA AVANT,EHRHARDT,SC,29081,(803) 267-2121,A,Immediate,84.9,53.6,482,61,$52,"$38,364",Yes,19,19.0,39.7,45.3,"$36,061",1202,"$778,311",45009,Bamberg County,9,Rural-Remote
1932296134,MAPLE LEAF PHARMACY EAST,JOSEPH JERKINS,COLUMBUS,OH,43227,(614) 586-1553,A,Immediate,84.9,79.9,25660,126,$49,"$74,300",Yes,20,20.4,44.5,16.1,"$45,314",25282,"$1,109,138",39049,Franklin County,1,Metro
1295847762,WHITES PHARMACY INC,PATRICK BURKS,COLUMBUS,OH,43227,(614) 237-7677,A,Immediate,84.9,79.9,25660,126,$49,"$74,300",Yes,20,20.4,44.5,16.1,"$45,314",25282,"$1,109,138",39049,Franklin County,1,Metro
1386728806,CHARLOTTE DRUG COMPANY,SHAWNA JONES,CHARLOTTE C H,VA,23923,(434) 542-5171,A,Immediate,84.9,55.9,0,87,$50,"$52,670",Yes,17,18.2,41.5,24.8,"$42,667",2395,"$927,995",51037,Charlotte County,8,Rural-Adjacent
1255679924,BENSTAR PHARMACY PLLC,UZOMA NWACHUKWU,DETROIT,MI,48234,(313) 334-5859,A,Immediate,84.8,75.7,38978,59,$49,"$34,565",Yes,24,21.4,48.9,16.4,"$36,473",32406,"$454,258",26163,Wayne County,1,Metro
1376842765,BUCKLEY BRANDS LLC,ANTHONY COLE,DETROIT,MI,48234,(313) 368-1000,A,Immediate,84.8,75.7,38978,59,$49,"$34,565",Yes,24,21.4,48.9,16.4,"$36,473",32406,"$454,258",26163,Wayne County,1,Metro
1023195997,LOCKWOOD PROFESSIONAL BLDG PHCY,FREDDIE BROWN,HOUSTON,TX,77026,(713) 672-2262,A,Immediate,84.8,76.5,81943,52,$54,"$33,559",Yes,22,22.5,48.7,14.1,"$34,835",20536,"$453,995",48201,Harris County,1,Metro
1790965127,HARI OHM PHARMACY INC,HUMAIRA BANU,DETROIT,MI,48234,(313) 366-4600,A,Immediate,84.8,75.7,38978,59,$49,"$34,565",Yes,24,21.4,48.9,16.4,"$36,473",32406,"$454,258",26163,Wayne County,1,Metro
1164736575,PHARMACY 4 LESS LLC,JUDE OBIAKOR,DETROIT,MI,48234,(313) 368-2831,A,Immediate,84.8,75.7,38978,59,$49,"$34,565",Yes,24,21.4,48.9,16.4,"$36,473",32406,"$454,258",26163,Wayne County,1,Metro
1952657504,7 VAN DRUGS LLC,NASSER MOZEP,DETROIT,MI,48234,(313) 733-8587,A,Immediate,84.8,75.7,38978,59,$49,"$34,565",Yes,24,21.4,48.9,16.4,"$36,473",32406,"$454,258",26163,Wayne County,1,Metro
1689789620,THE ELDER BEERMAN STORES CORP,DIANE RAY,DAYTON,OH,45405,(937) 278-6341,A,Immediate,84.8,73.9,11910,116,$49,"$68,403",Yes,19,20.1,47.1,15.4,"$41,901",19322,"$1,109,138",39113,Montgomery County,2,Metro
1255721411,AXION INC,JUDE OBIAKOR,DETROIT,MI,48234,(313) 891-2335,A,Immediate,84.8,75.7,38978,59,$49,"$34,565",Yes,24,21.4,48.9,16.4,"$36,473",32406,"$454,258",26163,Wayne County,1,Metro
1710590963,"GOOD HOPE PHARMACY, LLC",VALERIE JONES,DETROIT,MI,48234,(313) 638-1449,A,Immediate,84.8,75.7,38978,59,$49,"$34,565",Yes,24,21.4,48.9,16.4,"$36,473",32406,"$454,258",26163,Wayne County,1,Metro
1770162331,DETROIT HOOVER PHARMACY LLC,USMAN AHMAD,DETROIT,MI,48234,(586) 354-5909,A,Immediate,84.8,75.7,38978,59,$49,"$34,565",Yes,24,21.4,48.9,16.4,"$36,473",32406,"$454,258",26163,Wayne County,1,Metro
1053907493,XPRESS CARE PHARMACY LLC,HUSSEIN BAADANI,DETROIT,MI,48234,(313) 914-3736,A,Immediate,84.8,75.7,38978,59,$49,"$34,565",Yes,24,21.4,48.9,16.4,"$36,473",32406,"$454,258",26163,Wayne County,1,Metro
1376583021,NEW MO-TOWN PHARMACY INC,SAMMY SALEM,DETROIT,MI,48234,(313) 891-2253,A,Immediate,84.8,75.7,38978,59,$49,"$34,565",Yes,24,21.4,48.9,16.4,"$36,473",32406,"$454,258",26163,Wayne County,1,Metro
1902573686,ONEALS OF PLYMOUTH INC,WALTON ONEAL,PLYMOUTH,NC,27962,(252) 943-2643,A,Immediate,84.8,54.7,285,72,$54,"$46,768",Yes,20,21.5,45.5,24.3,"$42,342",7015,"$786,708",37187,Washington County,9,Rural-Remote
1194735720,KNISLEY PHARMACY LIMITED,CASEY MCFADDEN,BAINBRIDGE,OH,45612,(740) 634-3231,A,Immediate,84.8,64.1,2816,101,$49,"$59,558",Yes,18,16.4,44.7,19.5,"$50,500",4626,"$1,109,138",39141,Ross County,4,Rural-Adjacent
1649630906,L.D. WALTER GROUP,LARONDA WALTER,HOUSTON,TX,77026,(713) 330-8011,A,Immediate,84.8,76.5,81943,52,$54,"$33,559",Yes,22,22.5,48.7,14.1,"$34,835",20536,"$453,995",48201,Harris County,1,Metro
1982797114,CLARKTON DRUG INC.,JOHN STOLL,CLARKTON,NC,28433,(910) 647-0437,A,Immediate,84.8,57.4,1148,76,$54,"$49,367",Yes,19,17.6,43.4,25.2,"$49,922",4199,"$786,708",37017,Bladen County,8,Rural-Adjacent
1316764087,GOGO MEDS,ABEER ALTWIL,DETROIT,MI,48234,(313) 888-2212,A,Immediate,84.8,75.7,38978,59,$49,"$34,565",Yes,24,21.4,48.9,16.4,"$36,473",32406,"$454,258",26163,Wayne County,1,Metro
1205934171,WOMBLE DRUG STORE,JONATHAN LUNDY,PLYMOUTH,NC,27962,(252) 793-9036,A,Immediate,84.8,54.7,285,72,$54,"$46,768",Yes,20,21.5,45.5,24.3,"$42,342",7015,"$786,708",37187,Washington County,9,Rural-Remote
1316743297,KRISTMEDICS PHARMACY INC,STEPHEN AGHAYEDO,DETROIT,MI,48234,(313) 891-2335,A,Immediate,84.8,75.7,38978,59,$49,"$34,565",Yes,24,21.4,48.9,16.4,"$36,473",32406,"$454,258",26163,Wayne County,1,Metro
1669537098,COMMUNITY PHARMACY NO 1 INC,MONA CARTER,BATON ROUGE,LA,70807,(225) 775-6337,A,Immediate,84.7,73.0,21428,89,$51,"$54,885",Yes,21,23.6,47.9,13.8,"$27,064",15574,"$758,936",22033,East Baton Rouge Parish,2,Metro
1083713945,ROSE HILL PHARMACY,TRAVIS LAWSON,ROSE HILL,VA,24281,(276) 445-5026,A,Immediate,84.7,58.3,546,90,$50,"$54,486",Yes,21,17.0,41.2,27.1,"$52,734",2327,"$927,995",51105,Lee County,8,Rural-Adjacent
1649204025,PENNINGTON DRUG CENTER INC,DENNIS PARKER,PENNINGTON GAP,VA,24277,(276) 546-1551,A,Immediate,84.7,59.6,1020,92,$50,"$55,697",Yes,21,18.0,46.2,19.8,"$33,102",6379,"$927,995",51105,Lee County,8,Rural-Adjacent
1013162312,"NORTH VILLAGE PHARMACY, INC",HUBERT MASSENGILL,YANCEYVILLE,NC,27379,(336) 694-4104,A,Immediate,84.7,54.2,314,72,$54,"$46,768",Yes,19,18.6,42.3,30.3,"$41,361",4143,"$786,708",37033,Caswell County,8,Rural-Adjacent
1124045588,K-VA-T FOOD STORES INC,STEVEN SMITH,PENNINGTON GAP,VA,24277,(276) 546-6820,A,Immediate,84.7,59.6,1020,92,$50,"$55,697",Yes,21,18.0,46.2,19.8,"$33,102",6379,"$927,995",51105,Lee County,8,Rural-Adjacent
1528169083,HERMITAGE PROFESSIONAL ENTERPRISES INC,AL NYBERG,HERMITAGE,MO,65668,(417) 745-2136,A,Immediate,84.7,51.8,224,56,$53,"$35,300",Yes,19,20.8,41.5,41.3,"$38,267",1692,"$628,075",29085,Hickory County,8,Rural-Adjacent
1992054936,GREATER BATON ROUGE PHARMACY,CYNTHIA NGWABA,BATON ROUGE,LA,70807,(281) 579-9393,A,Immediate,84.7,73.0,21428,89,$51,"$54,885",Yes,21,23.6,47.9,13.8,"$27,064",15574,"$758,936",22033,East Baton Rouge Parish,2,Metro
1376554949,"UPTOWN PHARMACY OF KINGMAN , INC",CHRIS PROFFIT,GOLDEN VALLEY,AZ,86413,(928) 565-3900,A,Immediate,84.7,64.0,3492,96,$51,"$59,190",Yes,19,16.0,35.8,36.0,"$42,752",12075,"$1,165,330",04015,Mohave County,3,Metro
1487607461,TCS INC,TOM SCHWARTZ,EVANSVILLE,IN,47710,(812) 464-9083,A,Immediate,84.7,73.3,11202,195,$52,"$120,767",Yes,18,15.7,41.3,19.3,"$45,324",18802,"$2,002,843",18163,Vanderburgh County,2,Metro
1427382688,TRI-STATE RX LLC,DAVID NATION,EVANSVILLE,IN,47710,(812) 422-8255,A,Immediate,84.7,73.3,11202,195,$52,"$120,767",Yes,18,15.7,41.3,19.3,"$45,324",18802,"$2,002,843",18163,Vanderburgh County,2,Metro
1558159863,CADIZ PHARMACY LLC,KURT SMITH,CADIZ,OH,43907,(740) 320-4008,A,Immediate,84.6,57.5,223,91,$49,"$53,661",Yes,15,16.6,42.3,27.8,"$45,781",4814,"$1,109,138",39067,Harrison County,8,Rural-Adjacent
1992276547,PIKE DRUG COMPANY LLC,KHADIJA CALDWELL,BRUNDIDGE,AL,36010,(334) 536-0205,A,Immediate,84.6,53.9,924,48,$52,"$30,090",Yes,19,20.1,45.0,25.1,"$40,295",5137,"$562,239",01109,Pike County,6,Rural-Adjacent
1700862554,HAWKINS INC,MELANIE HAWKINS,BRUNDIDGE,AL,36010,(334) 735-2381,A,Immediate,84.6,53.9,924,48,$52,"$30,090",Yes,19,20.1,45.0,25.1,"$40,295",5137,"$562,239",01109,Pike County,6,Rural-Adjacent
1154478105,BACKEL CORPORATION,JASON BACKEL,CADIZ,OH,43907,(740) 942-2726,A,Immediate,84.6,57.5,223,91,$49,"$53,661",Yes,15,16.6,42.3,27.8,"$45,781",4814,"$1,109,138",39067,Harrison County,8,Rural-Adjacent
1912239195,HUBBARD PHARMACY,LEIGH ANN ARMSTRONG,SYLACAUGA,AL,35150,(256) 245-7708,A,Immediate,84.6,61.3,5302,55,$52,"$34,478",Yes,20,19.1,47.6,20.1,"$41,328",17118,"$562,239",01121,Talladega County,4,Rural-Adjacent
1568501518,"RED ROCK PHARMACY, LLC",VIRGIL TODD,OKLAHOMA CITY,OK,73105,(405) 425-0384,A,Immediate,84.6,69.1,28220,60,$53,"$38,398",Yes,19,16.3,42.5,17.7,"$48,314",5810,"$487,031",40109,Oklahoma County,1,Metro
1043231095,VALUE VILLAGE PHARMACY,OM DHINGRA,DOLTON,IL,60419,(708) 849-3900,A,Immediate,84.6,84.2,76464,87,$52,"$54,768",Yes,21,17.9,42.3,17.9,"$58,706",20979,"$792,095",17031,Cook County,1,Metro
1689808917,"FORT WILLIAMS PHARMACY, LLC",CHAD LIGHTSEY,SYLACAUGA,AL,35150,(256) 207-2007,A,Immediate,84.6,61.3,5302,55,$52,"$34,478",Yes,20,19.1,47.6,20.1,"$41,328",17118,"$562,239",01121,Talladega County,4,Rural-Adjacent
1952416141,"BRUNO'S SUPERMARKETS, LLC.",CURTIS HARTIN,SYLACAUGA,AL,35150,(256) 249-0467,A,Immediate,84.6,61.3,5302,55,$52,"$34,478",Yes,20,19.1,47.6,20.1,"$41,328",17118,"$562,239",01121,Talladega County,4,Rural-Adjacent
1891770574,SUMMERTON DRUGS INC,EUGENE PHILLIPS,SUMMERTON,SC,29148,(803) 485-8725,A,Immediate,84.6,57.3,1572,65,$52,"$40,880",Yes,16,21.3,37.4,30.5,"$46,455",5753,"$778,311",45027,Clarendon County,8,Rural-Adjacent
1588709828,SUMMERTON DRUGS COMPOUNDING AND DISPENSARY,ERNEST PHILLIPS,SUMMERTON,SC,29148,(803) 485-8586,A,Immediate,84.6,57.3,1572,65,$52,"$40,880",Yes,16,21.3,37.4,30.5,"$46,455",5753,"$778,311",45027,Clarendon County,8,Rural-Adjacent
1013254580,THE TRIPP COMPANY,ROBERT TRIPP,AYDEN,NC,28513,(252) 746-3126,A,Immediate,84.6,65.3,7498,86,$54,"$55,862",Yes,18,14.9,40.9,25.4,"$54,534",9754,"$786,708",37147,Pitt County,3,Metro
1437121019,TRIPP CORPORATION,ROBERT TRIPP,AYDEN,NC,28513,(252) 746-3126,A,Immediate,84.6,65.3,7498,86,$54,"$55,862",Yes,18,14.9,40.9,25.4,"$54,534",9754,"$786,708",37147,Pitt County,3,Metro
1740229129,HAC-INC,TALITHA NICHOLS,OKLAHOMA CITY,OK,73105,(405) 290-3423,A,Immediate,84.6,69.1,28220,60,$53,"$38,398",Yes,19,16.3,42.5,17.7,"$48,314",5810,"$487,031",40109,Oklahoma County,1,Metro
1891360814,"HAC, INC.",JOSH MILLER,OKLAHOMA CITY,OK,73105,(405) 290-3423,A,Immediate,84.6,69.1,28220,60,$53,"$38,398",Yes,19,16.3,42.5,17.7,"$48,314",5810,"$487,031",40109,Oklahoma County,1,Metro
1689380800,THE SYLACAUGA HEALTH CARE AUTHORITY,GLENN SISK,SYLACAUGA,AL,35150,(256) 401-4690,A,Immediate,84.6,61.3,5302,55,$52,"$34,478",Yes,20,19.1,47.6,20.1,"$41,328",17118,"$562,239",01121,Talladega County,4,Rural-Adjacent
1992413553,J&A PHARMACY LLC,REZA AZIMPOOR,HOUSTON,TX,77011,(713) 330-4404,A,Immediate,84.5,76.2,81943,51,$54,"$32,913",Yes,22,18.5,41.4,16.4,"$49,163",15681,"$453,995",48201,Harris County,1,Metro
1679028393,SOUTHLAND HEALTHCARE SERVICES INC,JAMES WALKER,HOUSTON,TX,77011,(713) 514-9494,A,Immediate,84.5,76.2,81943,51,$54,"$32,913",Yes,22,18.5,41.4,16.4,"$49,163",15681,"$453,995",48201,Harris County,1,Metro
1639507759,"HARRISBURG PHARMACY, PLLC",SHIMITRE WILLIAMS,HOUSTON,TX,77011,(713) 928-2100,A,Immediate,84.5,76.2,81943,51,$54,"$32,913",Yes,22,18.5,41.4,16.4,"$49,163",15681,"$453,995",48201,Harris County,1,Metro
1124328034,MEDRX COMPOUNDING & PHARMACY LIMITED COMPANY,LINDA SARPONG,HOUSTON,TX,77011,(832) 767-5466,A,Immediate,84.5,76.2,81943,51,$54,"$32,913",Yes,22,18.5,41.4,16.4,"$49,163",15681,"$453,995",48201,Harris County,1,Metro
1851559322,APOTEK LLC,GEORGE LARACH,HOUSTON,TX,77011,(713) 928-3210,A,Immediate,84.5,76.2,81943,51,$54,"$32,913",Yes,22,18.5,41.4,16.4,"$49,163",15681,"$453,995",48201,Harris County,1,Metro
1154439024,FOUR SEASONS PHARMACY INC,JASON PRITCHETT,PRINCETON,WV,24740,(304) 487-0015,A,Immediate,84.5,62.9,4775,73,$53,"$46,629",Yes,23,17.3,41.1,22.0,"$46,272",16559,"$753,242",54055,Mercer County,4,Rural-Adjacent
1356726798,DELTA OF HOLLYWOOD LLC,SHERRY PARSONS,HOLLYWOOD,SC,29449,(843) 564-5720,A,Immediate,84.5,70.1,13806,80,$52,"$50,314",Yes,19,18.7,36.4,22.6,"$67,250",7761,"$778,311",45019,Charleston County,2,Metro
1205268943,MANTRA INVESTMENTS INC,KURIAN AND LIZY BOSE,HOUSTON,TX,77011,(713) 861-4300,A,Immediate,84.5,76.2,81943,51,$54,"$32,913",Yes,22,18.5,41.4,16.4,"$49,163",15681,"$453,995",48201,Harris County,1,Metro
1043677461,"BARATO PHARMACY, LLC",ANGEL AVILES,HOUSTON,TX,77011,(832) 830-8844,A,Immediate,84.5,76.2,81943,51,$54,"$32,913",Yes,22,18.5,41.4,16.4,"$49,163",15681,"$453,995",48201,Harris County,1,Metro
1164966859,WHITAKER DRUGS LLC,CHARLES WHITAKER,CAMDEN,AL,36726,(334) 682-9990,A,Immediate,84.5,52.4,451,47,$52,"$29,463",Yes,23,22.3,50.1,25.5,"$41,146",4561,"$562,239",01131,Wilcox County,9,Rural-Remote
1194764167,HICKMANS PRESCRIPTION DRUGGIST INC,JOHN HICKMAN,PRINCETON,WV,24740,(304) 425-2188,A,Immediate,84.5,62.9,4775,73,$53,"$46,629",Yes,23,17.3,41.1,22.0,"$46,272",16559,"$753,242",54055,Mercer County,4,Rural-Adjacent
1942311097,"CAMDEN DRUG COMPANY, INC.",JAMES STOUDENMIRE,CAMDEN,AL,36726,(334) 682-9266,A,Immediate,84.5,52.4,451,47,$52,"$29,463",Yes,23,22.3,50.1,25.5,"$41,146",4561,"$562,239",01131,Wilcox County,9,Rural-Remote
1093757619,HICKMANS PRESCRIPTION DRUGGIST INC,JOHN HICKMAN,PRINCETON,WV,24740,(304) 425-1077,A,Immediate,84.5,62.9,4775,73,$53,"$46,629",Yes,23,17.3,41.1,22.0,"$46,272",16559,"$753,242",54055,Mercer County,4,Rural-Adjacent
1629175559,CLINIC PHARMACY OF PRINCETON INC,THOMAS BAY,PRINCETON,WV,24740,(304) 425-9591,A,Immediate,84.5,62.9,4775,73,$53,"$46,629",Yes,23,17.3,41.1,22.0,"$46,272",16559,"$753,242",54055,Mercer County,4,Rural-Adjacent
1871553453,CLINIC PHARMACY OF MANGHAM LLC,KAYLA BRIDGES,MANGHAM,LA,71259,(318) 248-3338,A,Immediate,84.4,58.7,1712,72,$51,"$44,401",Yes,20,16.3,40.9,32.5,"$55,341",1713,"$758,936",22083,Richland Parish,3,Metro
1407996382,WARDENSVILLE PHARMACY LLC,LISA WHETZEL,BAKER,WV,26801,(304) 897-8220,A,Immediate,84.4,54.8,623,64,$53,"$40,881",Yes,18,19.4,40.0,32.6,"$49,971",1441,"$753,242",54031,Hardy County,8,Rural-Adjacent
1548283419,CULLEN PHARMACY INC,JAMES DYKES,HOUSTON,TX,77051,(713) 264-0699,A,Immediate,84.4,76.2,81943,51,$54,"$32,913",Yes,22,22.3,49.6,13.8,"$40,030",18506,"$453,995",48201,Harris County,1,Metro
1679775779,THRIFTY WAY PHARMACY OF MAMOU LLC,AMIT JAIN,MAMOU,LA,70554,(337) 468-7111,A,Immediate,84.4,58.7,1910,72,$51,"$44,401",Yes,18,21.0,48.1,18.3,"$25,922",5028,"$758,936",22039,Evangeline Parish,6,Rural-Adjacent
