npi,display_name,legal_name,dba_name,address_1,address_2,city,state,zip,phone,enumeration_date,last_updated
1154143642,JAVON BEA HOSPITAL,JAVON BEA HOSPITAL,,3401 N PERRYVILLE ROAD,,ROCKFORD,IL,61114,8159711025,10/28/2024,01/08/2025
1275344020,JAVON BEA HOSPITAL,JAVON BEA HOSPITAL,,5970 CHURCHVIEW DR,,ROCKFORD,IL,61107,8159718110,01/20/2025,01/20/2025
1497281620,KATHERINE SHAW BETHEA HOSPITAL,KATHERINE SHAW BETHEA HOSPITAL,,403 E 1ST ST,,DIXON,IL,61021,8152855586,05/09/2017,05/09/2017
1437711140,KIRBY MEDICAL CENTER,KIRBY MEDICAL CENTER,,1000 MEDICAL CENTER DR,,MONTICELLO,IL,61856,2177621899,07/02/2019,12/11/2020
1568074714,KIRBY MEDICAL CENTER,KIRBY MEDICAL CENTER,,1402 N MARKET ST,,MONTICELLO,IL,61856,2177623377,08/19/2020,08/19/2020
1184789299,LOYOLA UNIVERSITY MEDICAL CENTER,LOYOLA UNIVERSITY MEDICAL CENTER,,2160 S 1ST AVE,BLDG 107,MAYWOOD,IL,60153,7082169100,12/27/2006,01/13/2017
1548304207,LOYOLA UNIVERSITY MEDICAL CENTER,LOYOLA UNIVERSITY MEDICAL CENTER,,2160 S 1ST AVE,BLDG 112 ROOM 1301,MAYWOOD,IL,60153,7083272167,02/16/2007,06/26/2008
1104462126,LOYOLA UNIVERSITY MEDICAL CENTER,LOYOLA UNIVERSITY MEDICAL CENTER,,2160 S 1ST AVE RM 150-1610,,MAYWOOD,IL,60153,7082163743,11/25/2019,11/25/2019
1215628169,LOYOLA UNIVERSITY MEDICAL CENTER,LOYOLA UNIVERSITY MEDICAL CENTER,,17901 S. LA GRANGE ROAD,RM 1112,TINLEY PARK,IL,60487,7083278200,05/19/2023,09/22/2023
1588420616,MCDONOUGH COUNTY HOSPITAL DISTRICT,MCDONOUGH COUNTY HOSPITAL DISTRICT,,533 E GRANT STREET,,MACOMB,IL,61455,5166398151,02/26/2024,02/26/2024
1245098458,MCDONOUGH COUNTY HOSPITAL DISTRICT,MCDONOUGH COUNTY HOSPITAL DISTRICT,,533 E GRANT ST,,MACOMB,IL,61455,3095754679,03/12/2024,12/22/2025
1023603289,MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,,1900 STATE ST RM 100,,CHESTER,IL,62233,6188264581,03/09/2021,03/26/2021
1912091745,MERCER CTY HOSPITAL,MERCER CTY HOSPITAL,,409 N.W. 9TH AVE,OUTPATIENT PHARMACY,ALEDO,IL,61231,3095823710,10/03/2006,07/08/2008
1942084538,MERCY CRYSTAL LAKE HOSPITAL AND MEDICAL CENTER INC,MERCY CRYSTAL LAKE HOSPITAL AND MEDICAL CENTER INC,,875 S. ROUTE 31,STE 1-100L,CRYSTAL LAKE,IL,60014,7792205200,08/23/2023,12/05/2025
1366536773,MERCY HEALTH SYSTEM CORPORATION,MERCY HEALTH SYSTEM CORPORATION,,2000 LAKE AVE,,WOODSTOCK,IL,60098,8153374116,10/03/2006,06/17/2025
1356694871,MERCY HOSPITAL & MEDICAL CENTER,MERCY HOSPITAL & MEDICAL CENTER,,5525 S PULASKI RD,,CHICAGO,IL,60629,7734320100,10/22/2012,07/16/2013
1215025762,MERCY MEDICAL CENTER - AURORA LLC,MERCY MEDICAL CENTER - AURORA LLC,,1315 N HIGHLAND AVE STE 101,,AURORA,IL,60506,6308015733,10/10/2006,04/16/2025
1255125423,MERCY MEDICAL CENTER - AURORA LLC,MERCY MEDICAL CENTER - AURORA LLC,,1325 N HIGHLAND AVE STE 101,,AURORA,IL,60506,6308015733,04/04/2025,04/04/2025
1518859040,MIDWEST MEDICAL CENTER,MIDWEST MEDICAL CENTER,,1 MEDICAL CENTER DR STE 1,,GALENA,IL,61036,8157771340,07/18/2025,07/18/2025
1386249688,MIDWESTERN REGIONAL MEDICAL CENTER,MIDWESTERN REGIONAL MEDICAL CENTER,,2520 ELISHA AVE RM G221,,ZION,IL,60099,8478726085,12/03/2020,12/14/2023
1568689669,NAPERVILLE CITY HEALTH SERVICES INC,NAPERVILLE CITY HEALTH SERVICES INC,,640 S WASHINGTON ST,STE 101,NAPERVILLE,IL,60540,6308481022,04/19/2007,09/12/2007
1871006239,NORTHWEST COMMUNITY HOSPITAL,NORTHWEST COMMUNITY HOSPITAL,,800 W CENTRAL RD,SUITE 1100,ARLINGTON HEIGHTS,IL,60005,8476187427,11/08/2017,12/17/2025
1710490909,NORTHWEST COMMUNITY HOSPITAL,NORTHWEST COMMUNITY HOSPITAL,,800 W CENTRAL ROAD,SUITE 1100,ARLINGTON HEIGHTS,IL,60010,8476187427,11/09/2017,11/09/2017
1417619412,NORTHWESTERN MEMORIAL HOSPITAL,NORTHWESTERN MEMORIAL HOSPITAL,,676 N SAINT CLAIR ST STE 560,,CHICAGO,IL,60611,3129269365,10/07/2021,03/28/2023
1629514989,PREMIER SPECIALTY INFUSION LLC,PREMIER SPECIALTY INFUSION LLC,,2401 HASSELL RD STE 1525,SUITE #1525,HOFFMAN ESTATES,IL,60169,8776294446,01/10/2017,08/08/2024
1891761466,"PRI-MED INFUSION SERVICES, INC.","PRI-MED INFUSION SERVICES, INC.",,5517 N CUMBERLAND AVE,SUITE 915,CHICAGO,IL,60656,7734676000,02/24/2006,07/21/2025
1154172211,"PROTESTANT MEMORIAL MEDICAL CENTER, INC.","PROTESTANT MEMORIAL MEDICAL CENTER, INC.",,1418 CROSS ST,,SHILOH,IL,62269,6186071419,03/28/2024,04/01/2024
1912470394,"RESILIENCE HEALTHCARE-WEST SUBURBAN MEDICAL CENTER, LLC","RESILIENCE HEALTHCARE-WEST SUBURBAN MEDICAL CENTER, LLC",,7420 CENTRAL AVE,,RIVER FOREST,IL,60305,7087632734,01/08/2019,12/21/2022
1871514836,RESURRECTION MEDICAL CENTER - CHICAGO LLC,RESURRECTION MEDICAL CENTER - CHICAGO LLC,,7447 W TALCOTT AVE,,CHICAGO,IL,60631,7737925030,07/22/2006,04/16/2025
1538823539,RESURRECTION MEDICAL CENTER - CHICAGO LLC,RESURRECTION MEDICAL CENTER - CHICAGO LLC,,7435 W TALCOTT AVE STE T1289,,CHICAGO,IL,60631,7739907250,10/26/2021,04/16/2025
1679386437,RESURRECTION MEDICAL CENTER - CHICAGO LLC,RESURRECTION MEDICAL CENTER - CHICAGO LLC,,7435 W TALCOTT AVE STE T1289,,CHICAGO,IL,60631,7739907250,01/27/2025,01/27/2025
1386438554,RESURRECTION MEDICAL CENTER - CHICAGO LLC,RESURRECTION MEDICAL CENTER - CHICAGO LLC,,7447 W TALCOTT AVE,,CHICAGO,IL,60631,7737925030,04/04/2025,04/04/2025
1952961997,"RICHLAND MEMORIAL HOSPITAL, INC","RICHLAND MEMORIAL HOSPITAL, INC",,108 S MAIN ST,,WEST SALEM,IL,62476,6184563716,06/20/2019,06/20/2019
1235790940,"RICHLAND MEMORIAL HOSPITAL, INC","RICHLAND MEMORIAL HOSPITAL, INC",,108 S MAIN ST,,WEST SALEM,IL,62476,6184563716,06/24/2019,01/24/2020
1861458812,RINDERER'S HOME HEALTH CARE PHARMACY,RINDERER'S HOME HEALTH CARE PHARMACY,,68 N BELLWOOD RD,,BETHALTO,IL,62010,6183772151,04/26/2006,08/22/2020
1447963061,RIVERSIDE MEDICAL CENTER,RIVERSIDE MEDICAL CENTER,,100 FITNESS DR,,BOURBONNAIS,IL,60914,8156345225,12/28/2022,12/28/2022
1619417979,ROSELAND COMMUNITY HOSPITAL ASSOCIATION,ROSELAND COMMUNITY HOSPITAL ASSOCIATION,,45 W 111TH ST,,CHICAGO,IL,60628,7732911684,03/06/2017,05/26/2017
1790490563,SAINT ANTHONY HOSPITAL,SAINT ANTHONY HOSPITAL,,2875 W. 19TH STREET,,CHICAGO,IL,60623,7734841000,01/17/2023,12/04/2024
1467494054,SAINT FRANCIS HOSPITAL - EVANSTON LLC,SAINT FRANCIS HOSPITAL - EVANSTON LLC,,800 AUSTIN ST STE 101,,EVANSTON,IL,60202,8473162372,06/11/2006,04/16/2025
1851185029,SAINT FRANCIS HOSPITAL - EVANSTON LLC,SAINT FRANCIS HOSPITAL - EVANSTON LLC,,800 AUSTIN ST STE 101,,EVANSTON,IL,60202,8473162372,04/04/2025,04/04/2025
1316697436,SAINT JOSEPH HOSPITAL - ELGIN LLC,SAINT JOSEPH HOSPITAL - ELGIN LLC,,77 N AIRLITE ST,,ELGIN,IL,60123,8476953200,03/24/2022,04/16/2025
1548054711,SAINT JOSEPH HOSPITAL - ELGIN LLC,SAINT JOSEPH HOSPITAL - ELGIN LLC,,77 N AIRLITE ST,,ELGIN,IL,60123,8478885499,04/04/2025,04/04/2025
1841305877,SAINT MARY OF NAZARETH HOSPITAL - CHICAGO LLC,SAINT MARY OF NAZARETH HOSPITAL - CHICAGO LLC,,2233 W DIVISION ST,,CHICAGO,IL,60622,3127703444,08/20/2006,04/16/2025
1871387043,SAINT MARY OF NAZARETH HOSPITAL - CHICAGO LLC,SAINT MARY OF NAZARETH HOSPITAL - CHICAGO LLC,,2233 W DIVISION ST,,CHICAGO,IL,60622,3127703444,04/04/2025,04/04/2025
1104791243,SPARTA COMMUNITY HOSPITAL DISTRICT,SPARTA COMMUNITY HOSPITAL DISTRICT,,109 E BROADWAY ST,,SPARTA,IL,62286,6184431354,10/08/2025,10/08/2025
1780695288,ST BERNARD HOSPITAL & HEALTH CARE CENTER,ST BERNARD HOSPITAL & HEALTH CARE CENTER,,326 W 64TH ST,,CHICAGO,IL,60621,7739626660,08/10/2006,02/21/2017
1366507485,ST ELIZABETHS HOSPITAL OF THE HOSPITAL SISTERS OF THE THIRD ORDER,ST ELIZABETHS HOSPITAL OF THE HOSPITAL SISTERS OF THE THIRD ORDER,,211 S 3RD ST,,BELLEVILLE,IL,62220,6182342120,12/27/2006,10/31/2024
1669969531,ST ELIZABETHS HOSPITAL OF THE HOSPITAL SISTERS OF THE THIRD ORDER,ST ELIZABETHS HOSPITAL OF THE HOSPITAL SISTERS OF THE THIRD ORDER,,3 SAINT ELIZABETH BLVD STE 1300,,O FALLON,IL,62269,6186075111,04/17/2018,10/31/2024
1295209443,ST JOHNS HOSPITAL OF THE HOSPITAL SISTERS OF THE THIRD ORDER OF ST F,ST JOHNS HOSPITAL OF THE HOSPITAL SISTERS OF THE THIRD ORDER OF ST F,,400 N 9TH ST STE 1500,,SPRINGFIELD,IL,62702,2177576045,01/21/2019,09/19/2023
1225838717,ST MARYS HOSPITAL - KANKAKEE LLC,ST MARYS HOSPITAL - KANKAKEE LLC,,555 W COURT ST STE 101,,KANKAKEE,IL,60901,8159365156,03/14/2025,03/14/2025
1588093942,SWEDISHAMERICAN HOSPITAL,SWEDISHAMERICAN HOSPITAL,,1401 E STATE ST,,ROCKFORD,IL,61104,8159684400,11/06/2013,12/29/2017
1013401033,SWEDISHAMERICAN HOSPITAL,SWEDISHAMERICAN HOSPITAL,,1401 E STATE ST,,ROCKFORD,IL,61104,8159684400,06/22/2018,06/22/2018
1306635982,SWEDISHAMERICAN HOSPITAL,SWEDISHAMERICAN HOSPITAL,,3505 N BELL SCHOOL RD,,ROCKFORD,IL,61114,7796968685,05/01/2025,05/01/2025
1053932426,THE CARLE FOUNDATION HOSPITAL,THE CARLE FOUNDATION HOSPITAL,,221 N BROADWAY AVE STE 100,,URBANA,IL,61801,2173838700,04/27/2020,03/07/2025
1487372918,THE CARLE FOUNDATION HOSPITAL,THE CARLE FOUNDATION HOSPITAL,,1701 W CURTIS RD,SUITE 1024,CHAMPAIGN,IL,61822,2173655400,08/19/2022,08/19/2022
1720799729,THE CARLE FOUNDATION HOSPITAL,THE CARLE FOUNDATION HOSPITAL,,1701 CURTIS RD STE 1024,,CHAMPAIGN,IL,61822,2193655400,12/09/2022,12/09/2022
1851177091,THE CARLE FOUNDATION HOSPITAL,THE CARLE FOUNDATION HOSPITAL,,611 W PARK ST,,URBANA,IL,61801,2173833311,09/05/2023,09/05/2023
1255895678,THE UNIVERSITY OF CHICAGO MEDICAL CENTER,THE UNIVERSITY OF CHICAGO MEDICAL CENTER,,1551 HUNTINGTON DR STE B,,CALUMET CITY,IL,60409,7738347002,01/30/2019,03/18/2024
1225596596,THE UNIVERSITY OF CHICAGO MEDICAL CENTER,THE UNIVERSITY OF CHICAGO MEDICAL CENTER,,5841 S MARYLAND AVE,,CHICAGO,IL,60637,7738345601,03/06/2019,03/06/2019
1245441815,THOREK MEMORIAL HOSPITAL,THOREK MEMORIAL HOSPITAL,,850 W IRVING PARK RD,,CHICAGO,IL,60613,7739753235,05/25/2007,11/07/2012
1306924816,TRINITY MEDICAL CENTER,TRINITY MEDICAL CENTER,,500 JOHN DEERE RD STE A,,MOLINE,IL,61265,3097795010,11/01/2006,01/08/2026
1093971624,TRUE HEALTH MEDICAL CENTER S C,TRUE HEALTH MEDICAL CENTER S C,,603 E DIEHL RD,STE 131,NAPERVILLE,IL,60563,6309954300,08/04/2008,03/28/2017
1326740408,UNIVERSITY OF CHICAGO MEDICAL CENTER,UNIVERSITY OF CHICAGO MEDICAL CENTER,,1551 HUNTINGTON DR STE B,,CALUMET CITY,IL,60409,7738347002,03/21/2023,03/21/2023
1679893002,VHS WEST SUBURBAN MEDICAL CENTER INC,VHS WEST SUBURBAN MEDICAL CENTER INC,,7420 CENTRAL AVE,,RIVER FOREST,IL,60305,6156656000,06/08/2010,03/15/2021
1497829113,WEST SUBURBAN MEDICAL CENTER,WEST SUBURBAN MEDICAL CENTER,,7420 CENTRAL AVE,,RIVER FOREST,IL,60305,7087632734,11/17/2006,08/25/2008
1932753332,"BAPTIST HEALTHCARE SYSTEM, INC.","BAPTIST HEALTHCARE SYSTEM, INC.",,1850 STATE ST,,NEW ALBANY,IN,47150,8129414446,07/25/2019,08/13/2024
1861286676,COLUMBUS REGIONAL HOSPITAL,COLUMBUS REGIONAL HOSPITAL,,2400 17TH ST,,COLUMBUS,IN,47201,8123765258,04/07/2025,08/28/2025
1669951471,"COMMUNITY HEALTH NETWORK, INC","COMMUNITY HEALTH NETWORK, INC",,7250 CLEARVISTA DR STE 140,,INDIANAPOLIS,IN,46256,3176213100,08/13/2018,04/27/2023
1740550334,DEACONESS HOSPITAL INC,DEACONESS HOSPITAL INC,,600 MARY ST,,EVANSVILLE,IN,47710,8124503784,01/12/2012,12/14/2016
1952165292,DEACONESS HOSPITAL INC,DEACONESS HOSPITAL INC,,617 OAKLEY ST,,EVANSVILLE,IN,47710,8124506338,02/07/2024,02/16/2024
1801313002,"DEACONESS HOSPITAL, INC","DEACONESS HOSPITAL, INC",,4209 GATEWAY BLVD.,,NEWBURGH,IN,47630,8124503784,08/28/2017,08/28/2017
1316307184,DECATUR COUNTY MEMORIAL HOSPITAL,DECATUR COUNTY MEMORIAL HOSPITAL,,720 N LINCOLN ST,,GREENSBURG,IN,47240,8126631250,03/07/2016,04/27/2016
1134128705,"ELKHART GENERAL HOSPITAL, INC.","ELKHART GENERAL HOSPITAL, INC.",,600 EAST BLVD,O/P PHARMACY,ELKHART,IN,46514,5745233549,07/18/2005,12/01/2022
1144083635,GOOD SAMARITAN HOSPITAL,GOOD SAMARITAN HOSPITAL,,305 S 5TH ST STE A,,VINCENNES,IN,47591,8122552000,02/06/2024,01/28/2026
1548590847,GOSHEN HOSPITAL ASSOCIATION INC,GOSHEN HOSPITAL ASSOCIATION INC,,200 HIGH PARK AVE,,GOSHEN,IN,46526,5743642803,01/08/2010,09/17/2021
1013875467,GREENE COUNTY GENERAL HOSPITAL,GREENE COUNTY GENERAL HOSPITAL,,1185 N 1000 W,,LINTON,IN,47441,8128475212,01/14/2026,01/14/2026
1528333648,INDIANA UNIVERSITY HEALTH ARNETT INC,INDIANA UNIVERSITY HEALTH ARNETT INC,,5165 MCCARTY LN,,LAFAYETTE,IN,47905,7654488625,03/22/2012,04/06/2017
1790021962,INDIANA UNIVERSITY HEALTH ARNETT INC,INDIANA UNIVERSITY HEALTH ARNETT INC,,5165 MCCARTY LN RM AG320,,LAFAYETTE,IN,47905,7658386776,12/17/2012,10/27/2016
1093819054,INDIANA UNIVERSITY HEALTH BALL MEMORIAL HOSPITAL INC,INDIANA UNIVERSITY HEALTH BALL MEMORIAL HOSPITAL INC,,400 PILGRIM BLVD,,HARTFORD CITY,IN,47348,7653484989,09/12/2006,08/18/2016
1902900954,INDIANA UNIVERSITY HEALTH BALL MEMORIAL HOSPITAL INC,INDIANA UNIVERSITY HEALTH BALL MEMORIAL HOSPITAL INC,,2401 W UNIVERSITY AVE # OMP1635,,MUNCIE,IN,47303,7657478461,09/12/2006,08/19/2016
1811091861,INDIANA UNIVERSITY HEALTH BALL MEMORIAL HOSPITAL INC,INDIANA UNIVERSITY HEALTH BALL MEMORIAL HOSPITAL INC,,3813 S MADISON ST,,MUNCIE,IN,47302,7657512324,09/12/2006,08/19/2016
1720182777,INDIANA UNIVERSITY HEALTH BALL MEMORIAL HOSPITAL INC,INDIANA UNIVERSITY HEALTH BALL MEMORIAL HOSPITAL INC,,1420 S PILGRIM BLVD,,YORKTOWN,IN,47396,7657594064,09/12/2006,08/19/2016
1457455404,INDIANA UNIVERSITY HEALTH BALL MEMORIAL HOSPITAL INC,INDIANA UNIVERSITY HEALTH BALL MEMORIAL HOSPITAL INC,,5501 W BETHEL AVE,,MUNCIE,IN,47304,7657517900,09/12/2006,08/19/2016
1073271698,"INDIANA UNIVERSITY HEALTH BALL MEMORIAL HOSPITAL, INC.","INDIANA UNIVERSITY HEALTH BALL MEMORIAL HOSPITAL, INC.",,2901 W JACKSON ST STE B,,MUNCIE,IN,47304,7657515310,12/01/2021,12/07/2021
1376647321,INDIANA UNIVERSITY HEALTH BALL MEMORIAL PHYSICIANS INC,INDIANA UNIVERSITY HEALTH BALL MEMORIAL PHYSICIANS INC,,1500 NEELY AVE,,MUNCIE,IN,47306,7652851079,09/12/2006,07/28/2016
1922640077,INDIANA UNIVERSITY HEALTH BLOOMINGTON INC,INDIANA UNIVERSITY HEALTH BLOOMINGTON INC,,2651 E DISCOVERY PKWY STE A2032,,BLOOMINGTON,IN,47408,8123539860,10/10/2019,07/12/2023
1619079191,INDIANA UNIVERSITY HEALTH CENTER,INDIANA UNIVERSITY HEALTH CENTER,,600 N JORDAN AVE,,BLOOMINGTON,IN,47405,8128553865,09/04/2006,03/08/2022
1114995784,INDIANA UNIVERSITY HEALTH INC,INDIANA UNIVERSITY HEALTH INC,,1111 RONALD REAGAN PKWY,,AVON,IN,46123,3172173355,03/09/2006,04/06/2017
1073898839,INDIANA UNIVERSITY HEALTH INC,INDIANA UNIVERSITY HEALTH INC,,13100 E 136TH ST,SUITE 1000,FISHERS,IN,46037,3176783300,10/12/2011,06/05/2025
1013985696,"INDIANA UNIVERSITY HEALTH, INC","INDIANA UNIVERSITY HEALTH, INC",,11700 N MERIDIAN ST,SUITE B106,CARMEL,IN,46032,3176883035,03/09/2006,03/07/2023
1922076504,"INDIANA UNIVERSITY HEALTH, INC","INDIANA UNIVERSITY HEALTH, INC",,705 RILEY HOSPITAL DR,ROC 1410,INDIANAPOLIS,IN,46202,3179442335,03/09/2006,09/24/2025
1619946746,"INDIANA UNIVERSITY HEALTH, INC","INDIANA UNIVERSITY HEALTH, INC",,550 UNIVERSITY BLVD,UH 1425,INDIANAPOLIS,IN,46202,3179443445,03/14/2006,03/07/2023
1790754828,"INDIANA UNIVERSITY HEALTH, INC","INDIANA UNIVERSITY HEALTH, INC",,1801 NORTH SENATE BLVD,SUITE 105,INDIANAPOLIS,IN,46202,3179625606,03/14/2006,03/07/2023
1669622783,"INDIANA UNIVERSITY HEALTH, INC","INDIANA UNIVERSITY HEALTH, INC",,8820 S. MERIDIAN ST,SUITE 105,INDIANAPOLIS,IN,46217,3178656833,09/25/2008,03/07/2023
1487804506,"INDIANA UNIVERSITY HEALTH, INC","INDIANA UNIVERSITY HEALTH, INC",,4880 CENTURY PLAZA RD,SUITE 150,INDIANAPOLIS,IN,46254,3172162900,09/25/2008,03/07/2023
1114177235,"INDIANA UNIVERSITY HEALTH, INC.","INDIANA UNIVERSITY HEALTH, INC.",,9650 E WASHINGTON ST,,INDIANAPOLIS,IN,46229,3178905527,09/25/2008,03/07/2023
1699480087,JOHNSON MEMORIAL HOSPITAL,JOHNSON MEMORIAL HOSPITAL,,1125 W JEFFERSON ST,,FRANKLIN,IN,46131,3177363596,01/19/2023,10/11/2024
1063387629,MARION GENERAL HOSPITAL,MARION GENERAL HOSPITAL,,441 N WABASH AVE,,MARION,IN,46952,7656606010,10/06/2025,10/06/2025
1700957362,"MEMORIAL HOME CARE, INC.","MEMORIAL HOME CARE, INC.",,714 N MICHIGAN ST,,SOUTH BEND,IN,46601,5746477176,11/13/2006,06/05/2008
1285292722,MEMORIAL HOSPITAL OF SOUTH BEND - TEAM PHARMACY,MEMORIAL HOSPITAL OF SOUTH BEND - TEAM PHARMACY,,100 NAVARRE PL STE 1150,,SOUTH BEND,IN,46601,5746473534,05/30/2019,02/12/2025
1750424602,"MUNSTER MEDICAL CENTER INFUSION PRODUCTS, INC.","MUNSTER MEDICAL CENTER INFUSION PRODUCTS, INC.",,757 - 45TH STREET,SUITE 102,MUNSTER,IN,46321,2198361899,02/14/2007,02/06/2009
1518679570,"OPEN DOOR HEALTH SERVICES, INC.","OPEN DOOR HEALTH SERVICES, INC.",,333 S MADISON ST STE 79,,MUNCIE,IN,47305,8333151520,12/21/2022,10/18/2024
1366407603,"PARKVIEW HOSPITAL, INC.","PARKVIEW HOSPITAL, INC.",,11109 PARKVIEW PLAZA DR,,FORT WAYNE,IN,46845,2602661000,04/19/2006,06/27/2025
1851144638,"PARKVIEW HOSPITAL, INC.","PARKVIEW HOSPITAL, INC.",,1660 BROADWAY SUITE 165,,FORT WAYNE,IN,46802,2602669807,04/10/2024,04/10/2024
1356062962,PULASKI MEMORIAL HOSPITAL,PULASKI MEMORIAL HOSPITAL,,616 E 13TH ST,,WINAMAC,IN,46996,5749462108,09/12/2022,09/12/2022
1245952480,PULASKI MEMORIAL HOSPITAL,PULASKI MEMORIAL HOSPITAL,,735 WEST MONTGOMERY STREET,,FRANCESVILLE,IN,47946,5749462108,09/14/2022,12/10/2024
1275810566,RIVERVIEW HOSPITAL,RIVERVIEW HOSPITAL,,395 WESTFIELD RD,,NOBLESVILLE,IN,46060,3177704567,11/15/2011,01/22/2024
1548667553,RIVERVIEW HOSPITAL,RIVERVIEW HOSPITAL,,17600 SHAMROCK BLVD,,WESTFIELD,IN,46074,3177705951,11/20/2014,01/22/2024
1952139248,RUSH MEMORIAL HOSPITAL,RUSH MEMORIAL HOSPITAL,,157 W FOSTER HEIGHTS RD,,RUSHVILLE,IN,46173,7659327690,07/26/2024,02/17/2025
1255734992,SCHNECK MEDICAL CENTER,SCHNECK MEDICAL CENTER,,411 W TIPTON ST,,SEYMOUR,IN,47274,8125234808,10/08/2014,10/08/2014
1275407736,ST CATHERINE HOSPITAL INC,ST CATHERINE HOSPITAL INC,,4321 FIR ST,,EAST CHICAGO,IN,46312,2193927691,09/30/2025,09/30/2025
1568806057,ST. CATHERINE HOSPITAL INC.,ST. CATHERINE HOSPITAL INC.,,4321 FIR ST.,,EAST CHICAGO,IN,46312,2193927691,04/26/2013,09/30/2025
1316497811,ST. MARY'S MEDICAL CENTER OF EVANSVILLE,ST. MARY'S MEDICAL CENTER OF EVANSVILLE,,14020 OLD STATE RD,,EVANSVILLE,IN,47725,8124854695,10/07/2016,10/07/2016
1194929646,"ST. VINCENT HOSPITAL & HEALTH CARE CENTER, INC.","ST. VINCENT HOSPITAL & HEALTH CARE CENTER, INC.",,2001 W 86TH ST,,INDIANAPOLIS,IN,46260,3173383950,06/11/2007,06/29/2020
1669567129,THE HEALTH AND HOSPITAL CORPORATION OF MARION COUNTY,THE HEALTH AND HOSPITAL CORPORATION OF MARION COUNTY,,2700 MARTIN LUTHER KING JR ST,,INDIANAPOLIS,IN,46208,3179314313,10/03/2006,10/13/2025
1912091679,THE HEALTH AND HOSPITAL CORPORATION OF MARION COUNTY,THE HEALTH AND HOSPITAL CORPORATION OF MARION COUNTY,,2732 W MICHIGAN ST,,INDIANAPOLIS,IN,46222,3175544638,10/03/2006,10/13/2025
1417042003,THE HEALTH AND HOSPITAL CORPORATION OF MARION COUNTY,THE HEALTH AND HOSPITAL CORPORATION OF MARION COUNTY,,9443 E 38TH ST,,INDIANAPOLIS,IN,46235,3178902123,10/03/2006,10/13/2025
1164516829,THE HEALTH AND HOSPITAL CORPORATION OF MARION COUNTY,THE HEALTH AND HOSPITAL CORPORATION OF MARION COUNTY,,3840 N SHERMAN DR,,INDIANAPOLIS,IN,46226,3175413458,10/03/2006,10/13/2025
1558456012,THE HEALTH AND HOSPITAL CORPORATION OF MARION COUNTY,THE HEALTH AND HOSPITAL CORPORATION OF MARION COUNTY,,1434 SHELBY ST,,INDIANAPOLIS,IN,46203,3174533398,10/03/2006,10/13/2025
1386731099,THE HEALTH AND HOSPITAL CORPORATION OF MARION COUNTY,THE HEALTH AND HOSPITAL CORPORATION OF MARION COUNTY,,2505 N ARLINGTON AVE,,INDIANAPOLIS,IN,46218,3175545220,10/06/2006,10/13/2025
1881781086,THE HEALTH AND HOSPITAL CORPORATION OF MARION COUNTY,THE HEALTH AND HOSPITAL CORPORATION OF MARION COUNTY,,1700 N ILLINOIS ST,,INDIANAPOLIS,IN,46202,3179415002,10/07/2006,10/13/2025
1518054725,THE HEALTH AND HOSPITAL CORPORATION OF MARION COUNTY,THE HEALTH AND HOSPITAL CORPORATION OF MARION COUNTY,,720 ESKENAZI AVE,,INDIANAPOLIS,IN,46202,3178804526,10/07/2006,10/13/2025
1225230865,THE HEALTH AND HOSPITAL CORPORATION OF MARION COUNTY,THE HEALTH AND HOSPITAL CORPORATION OF MARION COUNTY,,6940 MICHIGAN RD,,INDIANAPOLIS,IN,46268,3172662901,06/05/2007,10/13/2025
1790111680,THE HEALTH AND HOSPITAL CORPORATION OF MARION COUNTY,THE HEALTH AND HOSPITAL CORPORATION OF MARION COUNTY,,5515 W 38TH ST STE 1200,,INDIANAPOLIS,IN,46254,3178800100,09/24/2013,10/13/2025
1093579005,THE HEALTH AND HOSPITAL CORPORATION OF MARION COUNTY,THE HEALTH AND HOSPITAL CORPORATION OF MARION COUNTY,,6002 E 38TH ST STE 1300,,INDIANAPOLIS,IN,46226,3178801455,02/09/2024,10/13/2025
1629827753,THE HEALTH AND HOSPITAL CORPORATION OF MARION COUNTY,THE HEALTH AND HOSPITAL CORPORATION OF MARION COUNTY,,6625 NETWORK WAY STE 200,,INDIANAPOLIS,IN,46278,3179459662,05/13/2024,10/13/2025
1629648217,UNION HOSPITAL INC,UNION HOSPITAL INC,,1606 N 7TH ST STE 100,,TERRE HAUTE,IN,47804,8122384777,06/28/2021,06/28/2021
1306251061,UNIVERSITY COMMONS PHARMACY,UNIVERSITY COMMONS PHARMACY,,6301 UNIVERSITY COMMONS STE 500,,SOUTH BEND,IN,46635,5742732000,06/20/2014,07/29/2025
1902298557,WITHAM MEMORIAL HOSPITAL,WITHAM MEMORIAL HOSPITAL,,2705 N LEBANON ST STE 100,,LEBANON,IN,46052,7654833900,02/19/2015,03/21/2023
1154914067,WOODSIDE HEALTH SERVICES LLC,WOODSIDE HEALTH SERVICES LLC,,1551 STURDY RD,,VALPARAISO,IN,46383,5742619419,02/11/2021,12/27/2021
1558092288,"ADVOCATE HEALTH SERVICES, INC.","ADVOCATE HEALTH SERVICES, INC.",,"800 RAVENHILL DR , SUITE 101",,ATCHISON,KS,66002,9133671654,06/22/2022,10/17/2023
